1	MA2501400010	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
2	MA2501400020	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
3	MA2501400030	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
4	MA2501400040	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
5	MA2501400050	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
6	MA2501400060	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
7	MA2501400070	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
8	MA2501400080	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
9	MA2502400010	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
10	MA2502400020	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
11	MA2502400030	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
12	MA2502400040	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
13	MA2502400050	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
14	MA2502400060	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
15	MA2502400070	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
16	MA2502400080	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
17	MA2502400090	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
18	MA2502400100	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
19	MA2503400010	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
20	MA2503400020	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
21	MA2503400030	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
22	MA2503400040	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
23	MA2503400050	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
24	MA2503400060	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
25	MA2503400070	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
26	MA2504400010	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
27	MA2504400020	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
28	MA2504400030	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
29	MA2504400040	4	1	MA2504400040	xxxxxxxxxxxx	xxxxxxxxxxxx
30	MA2504400050	4	1	MA2504400050	xxxxxxxxxxxx	xxxxxxxxxxxx
31	MA2504400060	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
32	MA2504400070	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
33	MA2505400010	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
34	MA2505400020	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
35	MA2509400010	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
36	MA2509400020	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
37	MA2509400030	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
38	MA2509400040	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
39	MA2509400050	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
40	MA2509400060	4	1	xxxxxxxxxxxx	xxxxxxxxxxxx	xxxxxxxxxxxx
